[2026-08-13T07:56:14.736Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T09:59:28.801Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:59:28.832Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.270Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 404ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.290Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.304Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.307Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.317Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.319Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:59:29.320Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:59:29.351Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.382Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.396Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.399Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.479Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.502Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.534Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:59:29.557Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T10:01:03.314Z] User: 642578356 | Chat: 642578356 | Callback: "digest_refresh" | Handler: Unknown Callback Router | Duration: 1222ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:01:03.753Z] User: 642578356 | Chat: 642578356 | Callback: "digest_funnel" | Handler: Unknown Callback Router | Duration: 845ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:01:10.408Z] User: 642578356 | Chat: 642578356 | Callback: "digest_refresh" | Handler: Unknown Callback Router | Duration: 824ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:01:11.209Z] User: 642578356 | Chat: 642578356 | Callback: "digest_funnel" | Handler: Unknown Callback Router | Duration: 388ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:01:12.710Z] User: 642578356 | Chat: 642578356 | Callback: "digest_refresh" | Handler: Unknown Callback Router | Duration: 863ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:01:18.915Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 9ms | Success: true | Reason: N/A
[2026-08-13T10:01:18.961Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.007Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:01:19.030Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:01:19.060Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:01:19.096Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.128Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.167Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.588Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 375ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.609Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.624Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.626Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.636Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.638Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:01:19.640Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:01:19.672Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.707Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.724Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.727Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.810Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.826Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.858Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:01:19.881Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 15ms | Success: true | Reason: N/A
[2026-08-13T10:04:37.808Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:04:37.840Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:04:37.866Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:04:37.881Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:04:37.898Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:04:37.915Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T10:04:37.936Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:04:37.971Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.330Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 319ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.349Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.361Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 11ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.362Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.372Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.373Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:04:38.375Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:04:38.397Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.426Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.437Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 11ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.439Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.509Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.525Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.554Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T10:04:38.576Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 11ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.055Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 9ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.092Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.131Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:06:01.150Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:06:01.179Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:06:01.199Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.224Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.259Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.751Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 459ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.772Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.786Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.788Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 1ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.799Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 10ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.802Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:06:01.803Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:06:01.834Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.867Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.879Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.883Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.970Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:06:01.990Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:06:02.028Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:06:02.063Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T10:07:45.423Z] User: 642578356 | Chat: 642578356 | Callback: "digest_refresh" | Handler: Unknown Callback Router | Duration: 907ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:07:46.565Z] User: 642578356 | Chat: 642578356 | Callback: "digest_funnel" | Handler: Unknown Callback Router | Duration: 366ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T10:08:54.364Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:08:54.397Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:08:54.432Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:08:54.456Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:08:54.479Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:08:54.504Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T10:08:54.540Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 7ms | Success: true | Reason: N/A
[2026-08-13T10:08:54.596Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.214Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 570ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.239Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.259Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.262Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.273Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 11ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.276Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:08:55.278Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T10:08:55.312Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.352Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.368Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T10:08:55.371Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
